Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
2017,3,24,4,Afghanistan,6,South Asia,Jawzjan,Darzab district,36.001646,65.362895,Hostage Taking (Kidnapping),Private Citizens & Property,Khorasan Chapter of the Islamic State,Firearms
2017,3,24,4,Afghanistan,6,South Asia,Logar,Mohammad Agha district,34.230531,69.114971,Armed Assault,Police,Unknown,Firearms
2017,3,24,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Assassination,Government (General),Al-Shabaab,Explosives
2017,3,24,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Bombing/Explosion,Business,Al-Shabaab,Explosives
2017,3,24,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,24,182,Somalia,11,Sub-Saharan Africa,Galguduud,Cadaado,6.134133,46.631699,Assassination,Government (General),Unknown,Explosives
2017,3,27,160,Philippines,5,Southeast Asia,Quirino,Ysmael,16.289944,121.765294,Facility/Infrastructure Attack,Business,New People's Army (NPA),Incendiary
2017,3,24,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,24,68,Finland,8,Western Europe,Uusimaa,Helsinki,60.169856,24.938379,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary
2017,3,23,4,Afghanistan,6,South Asia,Takhar,Khwaja Baha Wuddin district,37.339167,69.5825,Armed Assault,Government (General),Taliban,Firearms
2017,3,24,4,Afghanistan,6,South Asia,Nangarhar,Pachir Agam district,34.0875,70.280556,Bombing/Explosion,Unknown,Unknown,Explosives
2017,3,24,4,Afghanistan,6,South Asia,Ghazni,Muqur district,32.806121,67.773521,Armed Assault,Police,Unknown,Firearms
2017,3,24,4,Afghanistan,6,South Asia,Sari Pul,Unknown,35.670747,66.046353,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives
2017,3,24,160,Philippines,5,Southeast Asia,South Cotabato,Liberty,6.455771,124.981569,Armed Assault,Military,New People's Army (NPA),Firearms
2017,3,24,147,Nigeria,11,Sub-Saharan Africa,Borno,Sabon Garin Kimba,10.826273,12.420536,Facility/Infrastructure Attack,Private Citizens & Property,Boko Haram,Unknown
2017,3,24,147,Nigeria,11,Sub-Saharan Africa,Borno,Kalari,11.575201,13.211889,Hostage Taking (Kidnapping),Private Citizens & Property,Boko Haram,Unknown
2017,3,24,110,Lebanon,10,Middle East & North Africa,South,Ain al-Hilweh,33.542004,35.381153,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,24,228,Yemen,10,Middle East & North Africa,Hadramawt,Akhashim,17.489364,47.644028,Facility/Infrastructure Attack,Military,Al-Qaida in the Arabian Peninsula (AQAP),Unknown
2017,3,24,95,Iraq,10,Middle East & North Africa,Diyala,Wardiyah,33.100298,44.583139,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,24,95,Iraq,10,Middle East & North Africa,Baghdad,Hawr Rajab,33.19392,44.408577,Bombing/Explosion,Police,Unknown,Explosives
2017,3,24,200,Syria,10,Middle East & North Africa,Idlib,Sarmada,36.208841,36.71998,Facility/Infrastructure Attack,NGO,Hay'at Tahrir al-Sham,Unknown
2017,3,24,205,Thailand,5,Southeast Asia,Pattani,Kamiyo,6.869401,101.250519,Armed Assault,Government (General),Unknown,Firearms
2017,3,24,19,Bangladesh,6,South Asia,Sylhet,Kuchpukur,24.964447,91.812332,Assassination,Violent Political Party,Unknown,Explosives
2017,3,24,42,Chad,11,Sub-Saharan Africa,Sila,Taisi,11.13264,22.923065,Facility/Infrastructure Attack,Police,Unknown,Firearms
2017,3,24,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Business,Unknown,Explosives
2017,3,24,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Unknown,Unknown,Explosives
2017,3,24,153,Pakistan,6,South Asia,Balochistan,Dera Bugti,29.034412,69.158661,Facility/Infrastructure Attack,Utilities,Unknown,Firearms
2017,3,25,19,Bangladesh,6,South Asia,Sylhet,Shibbari,24.26519,91.716521,Bombing/Explosion,Police,Islamic State in Bangladesh,Explosives
2017,3,25,19,Bangladesh,6,South Asia,Sylhet,Shibbari,24.26519,91.716521,Bombing/Explosion,Police,Islamic State in Bangladesh,Explosives
2017,3,25,45,Colombia,3,South America,Arauca,Fortul,6.794367,-71.771549,Assassination,Police,National Liberation Army of Colombia (ELN),Firearms
2017,3,25,45,Colombia,3,South America,Choco,El Carra,4.22482,-77.31948,Armed Assault,Private Citizens & Property,National Liberation Army of Colombia (ELN),Firearms
2017,3,25,228,Yemen,10,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,Bombing/Explosion,Journalists & Media,Unknown,Explosives
2017,3,25,229,Democratic Republic of the Congo,11,Sub-Saharan Africa,Ituri,Gokpa,1.969353,30.502058,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,25,4,Afghanistan,6,South Asia,Farah,Pusht Rod district,32.493611,62.151667,Armed Assault,Police,Taliban,Firearms
2017,3,25,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Armed Assault,Government (General),Unknown,Firearms
2017,3,25,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Assassination,Government (General),Al-Shabaab,Firearms
2017,3,25,92,India,6,South Asia,Jammu and Kashmir,Neloo,33.644991,75.018031,Armed Assault,Police,Unknown,Firearms
2017,3,25,92,India,6,South Asia,Jammu and Kashmir,Budgam district,33.934855,74.640043,Hostage Taking (Kidnapping),Police,Unknown,Firearms
2017,3,25,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.880964,44.620763,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,3,25,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.880964,44.620763,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,3,25,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.880964,44.620763,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,3,25,92,India,6,South Asia,Jammu and Kashmir,Jammue,32.725572,74.856373,Unarmed Assault,Private Citizens & Property,Unknown,Melee
2017,3,25,123,Mali,11,Sub-Saharan Africa,Gao,Almoustrat,17.36161,0.079998,Armed Assault,Military,Unknown,Firearms
2017,3,25,123,Mali,11,Sub-Saharan Africa,Koulikoro,Ouelessebougou,11.988605,-7.910265,Armed Assault,Government (General),Unknown,Firearms
2017,3,25,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Bombing/Explosion,Police,Muslim extremists,Explosives
2017,3,25,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Armed Assault,Police,Sinai Province of the Islamic State,Firearms
2017,3,25,4,Afghanistan,6,South Asia,Ghazni,Andar district,33.26308,68.572411,Bombing/Explosion,Unknown,Unknown,Explosives
2017,3,25,4,Afghanistan,6,South Asia,Nangarhar,Bihsud district,34.450346,70.460449,Armed Assault,Police,Taliban,Firearms
2017,3,25,4,Afghanistan,6,South Asia,Nangarhar,Muhmand Dara district,34.215777,71.026005,Armed Assault,Military,Unknown,Firearms
2017,3,25,200,Syria,10,Middle East & North Africa,Aleppo,Azaz,36.585438,37.046921,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,25,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Nawab Adda,31.744799,70.621679,Armed Assault,Police,Unknown,Firearms
2017,3,25,1004,South Sudan,11,Sub-Saharan Africa,Terekeka,Magri,5.66131,31.782561,Armed Assault,NGO,Sudan People's Liberation Movement in Opposition (SPLM-IO),Firearms
2017,3,25,160,Philippines,5,Southeast Asia,Compostela Valley,L.S. Sarmiento,7.927639,125.822074,Unknown,Military,New People's Army (NPA),Unknown
2017,3,25,160,Philippines,5,Southeast Asia,Compostela Valley,Maragusan,7.316422,126.125427,Facility/Infrastructure Attack,Business,New People's Army (NPA),Incendiary
2017,3,25,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,3,25,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,Bombing/Explosion,Government (General),Unknown,Explosives
2017,3,25,195,Sudan,11,Sub-Saharan Africa,East Darfur,Kilaikil,11.352323,25.592326,Armed Assault,Police,Unknown,Firearms
2017,3,25,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Bombing/Explosion,Military,Sinai Province of the Islamic State,Explosives
2017,3,26,147,Nigeria,11,Sub-Saharan Africa,Delta,Emuhu,6.273316,6.260165,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,3,25,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Business,Unknown,Explosives
2017,3,25,95,Iraq,10,Middle East & North Africa,Saladin,Sheikh Hamad,33.553439,44.329861,Bombing/Explosion,Business,Unknown,Explosives
2017,3,26,4,Afghanistan,6,South Asia,Nangarhar,Chardehi,34.317372,70.785014,Facility/Infrastructure Attack,Business,Unknown,Firearms
2017,3,26,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Bombing/Explosion,Government (General),Unknown,Explosives
2017,3,26,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Assassination,Government (General),Unknown,Explosives
2017,3,26,92,India,6,South Asia,Jammu and Kashmir,Dooru,33.57754,75.222556,Armed Assault,Government (General),Hizbul Mujahideen (HM),Firearms
2017,3,26,92,India,6,South Asia,Jammu and Kashmir,Padgampora,33.909212,74.997163,Assassination,Police,Hizbul Mujahideen (HM),Firearms
2017,3,26,160,Philippines,5,Southeast Asia,Cagayan,Baybayog,17.892728,121.691519,Facility/Infrastructure Attack,Business,New People's Army (NPA),Incendiary
2017,3,26,153,Pakistan,6,South Asia,Balochistan,Turbat,25.999413,63.047451,Bombing/Explosion,Government (General),Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,Hostage Taking (Kidnapping),Military,Islamic State of Iraq and the Levant (ISIL),Melee
2017,3,26,95,Iraq,10,Middle East & North Africa,Babil,Shakhah,32.984999,44.356812,Bombing/Explosion,Business,Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,26,138,Myanmar,5,Southeast Asia,Sagaing,Tamu,24.219884,94.310288,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.455412,42.485579,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Saladin,Khanukah,35.394318,43.259367,Unknown,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,3,26,95,Iraq,10,Middle East & North Africa,Saladin,Mutaybijah,34.093739,44.21817,Bombing/Explosion,Unknown,Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Al Anbar,Amiriya,33.172411,43.878825,Assassination,Government (General),Unknown,Explosives
2017,3,26,92,India,6,South Asia,Jammu and Kashmir,Belov,33.871612,74.894569,Armed Assault,Private Citizens & Property,Hizbul Mujahideen (HM),Firearms
2017,3,26,92,India,6,South Asia,Jammu and Kashmir,Nazneenpora,33.789499,74.88822,Armed Assault,Private Citizens & Property,Hizbul Mujahideen (HM),Firearms
2017,3,26,195,Sudan,11,Sub-Saharan Africa,West Darfur,Demet,13.745157,22.812873,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Melee
2017,3,27,4,Afghanistan,6,South Asia,Parwan,Tokhchi,34.977778,69.2225,Bombing/Explosion,Unknown,Taliban,Explosives
2017,3,26,160,Philippines,5,Southeast Asia,Bukidnon,Concepcion,7.887759,125.22153,Facility/Infrastructure Attack,Educational Institution,New People's Army (NPA),Incendiary
2017,3,26,4,Afghanistan,6,South Asia,Badakhshan,Yaftal Sufla district,37.318238,70.385732,Unknown,Private Citizens & Property,Taliban,Unknown
2017,3,26,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196,34.24128,Unknown,Military,Sinai Province of the Islamic State,Unknown
2017,3,26,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,3,27,160,Philippines,5,Southeast Asia,Bukidnon,Magsaysay,8.076887,125.045419,Facility/Infrastructure Attack,Business,New People's Army (NPA),Incendiary
2017,3,26,123,Mali,11,Sub-Saharan Africa,Mopti,Yirma,14.62648,-2.160666,Assassination,Government (General),Muslim extremists,Firearms
2017,3,26,95,Iraq,10,Middle East & North Africa,Saladin,Hor al-Bashah,33.509014,44.202484,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,Bombing/Explosion,Business,Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Kirkuk,Karaw,35.518527,43.831439,Bombing/Explosion,Police,Unknown,Explosives
2017,3,26,95,Iraq,10,Middle East & North Africa,Diyala,Himreen,34.100723,45.05196,Assassination,Military,Unknown,Firearms
2017,3,27,182,Somalia,11,Sub-Saharan Africa,Bay,Bulo Barako,2.86732,43.003516,Armed Assault,Government (General),Al-Shabaab,Firearms
2017,3,27,228,Yemen,10,Middle East & North Africa,Lahij,Lahij,13.063399,44.880882,Bombing/Explosion,Government (General),Al-Qaida in the Arabian Peninsula (AQAP),Explosives
2017,3,27,195,Sudan,11,Sub-Saharan Africa,North Darfur,El Fashir district,13.579714,25.032026,Hijacking,Private Citizens & Property,Unknown,Firearms
2017,3,28,4,Afghanistan,6,South Asia,Kandahar,Arghawan,31.980761,65.564515,Armed Assault,Military,Taliban,Firearms
2017,3,27,92,India,6,South Asia,Jammu and Kashmir,Keegam,33.787334,74.863871,Facility/Infrastructure Attack,Police,Unknown,Firearms
2017,3,27,160,Philippines,5,Southeast Asia,Maguindanao,Talayan,6.979245,124.382941,Bombing/Explosion,Government (General),Bangsamoro Islamic Freedom Movement (BIFM),Explosives
2017,3,27,160,Philippines,5,Southeast Asia,Maguindanao,Tamontaka,7.179762,124.220882,Bombing/Explosion,Police,Bangsamoro Islamic Freedom Movement (BIFM),Explosives
2017,3,27,95,Iraq,10,Middle East & North Africa,Al Anbar,Radhwaniyah,33.185299,44.26778,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,27,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065,Armed Assault,Military,Sinai Province of the Islamic State,Firearms
2017,3,27,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Hawara,32.178006,35.273507,Armed Assault,Military,Palestinian Extremists,Melee
2017,3,27,95,Iraq,10,Middle East & North Africa,Nineveh,Kanus,35.676876,43.294392,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,3,27,92,India,6,South Asia,Chhattisgarh,Singamadgu,18.25255,81.241654,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
2017,3,27,160,Philippines,5,Southeast Asia,Basilan,Tumahubong,6.472241,122.040186,Assassination,Government (General),Abu Sayyaf Group (ASG),Explosives
2017,3,27,160,Philippines,5,Southeast Asia,Surigao del Sur,Santa Fe,8.458153,126.157312,Armed Assault,Business,New People's Army (NPA),Firearms
2017,3,26,4,Afghanistan,6,South Asia,Wardak,Unknown,34.351349,68.238534,Bombing/Explosion,Unknown,Unknown,Explosives
2017,3,27,141,Nepal,6,South Asia,Province 7,Bijayapur,29.568333,80.618333,Facility/Infrastructure Attack,Educational Institution,Good Vision Party (India),Incendiary
2017,3,25,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,27,75,Germany,8,Western Europe,Hamburg,Hamburg,53.575025,9.959271,Facility/Infrastructure Attack,Police,Left-wing extremists,Incendiary
2017,3,27,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,Armed Assault,Transportation,Unknown,Firearms
2017,3,27,200,Syria,10,Middle East & North Africa,Lattakia,Unknown,35.803182,35.938566,Bombing/Explosion,Military,Ahrar al-Sham,Explosives
2017,3,27,60,Egypt,10,Middle East & North Africa,Damietta,Basarta,31.329815,31.700946,Armed Assault,Police,Hasam Movement,Firearms
2017,3,27,182,Somalia,11,Sub-Saharan Africa,Hiiraan,Buqda,4.056336,45.256805,Hostage Taking (Kidnapping),Private Citizens & Property,Al-Shabaab,Firearms
2017,3,27,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,Armed Assault,Private Citizens & Property,Dissident Republicans,Firearms
2017,3,27,130,Mexico,1,North America,Nayarit,Cofradia,22.138199,-104.645618,Armed Assault,Religious Figures/Institutions,Unknown,Firearms
2017,3,27,153,Pakistan,6,South Asia,Balochistan,Sibi,29.548279,67.879189,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,3,27,92,India,6,South Asia,Jharkhand,Gompilla,23.091201,85.254021,Armed Assault,Private Citizens & Property,People's Liberation Front of India,Firearms
2017,3,28,182,Somalia,11,Sub-Saharan Africa,Galguduud,Oodweeyne,4.975087,46.483715,Armed Assault,Military,Al-Shabaab,Explosives
2017,3,28,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,Armed Assault,Police,Taliban,Firearms
2017,3,28,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,Armed Assault,Police,Taliban,Firearms
2017,3,28,4,Afghanistan,6,South Asia,Badghis,Bala Morghab,35.58567,63.328087,Armed Assault,Police,Taliban,Firearms
2017,3,28,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.867867,13.189067,Hostage Taking (Kidnapping),Business,Unknown,Firearms
2017,3,27,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Bombing/Explosion,Unknown,Al-Shabaab,Explosives
2017,3,28,195,Sudan,11,Sub-Saharan Africa,South Darfur,Kass district,12.964951,24.352243,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,3,28,4,Afghanistan,6,South Asia,Kandahar,Bakht Mano,31.632052,65.703159,Unknown,Police,Taliban,Unknown
2017,3,28,92,India,6,South Asia,Jammu and Kashmir,Khudwani,33.726616,75.091232,Armed Assault,Police,Unknown,Firearms
2017,3,28,160,Philippines,5,Southeast Asia,Ilocos Sur,Calaoan,17.080789,120.450563,Bombing/Explosion,Military,New People's Army (NPA),Explosives
2017,3,27,95,Iraq,10,Middle East & North Africa,Al Anbar,Trebiel,32.74815,39.027969,Bombing/Explosion,Police,Unknown,Explosives
